location,culture,historical_name,source,confidence,note
villaines,antq_aulerci_diablintian,Noiodounon Diablintum,PLE:69539;PLN:69539/noiodounon-diablintum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 69539/noiodounon-diablintum; nearest installed city field at 9.23px; far lower-confidence map proxy.
villalba,antq_gallaecian,Lucus Augusti,PLE:236525;PLN:236525/lucus-augusti;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236525/lucus-augusti; nearest installed city field at 6.57px; far lower-confidence map proxy.
villalpando,antq_celtiberian,Intercatia,PLE:236490;PLN:236490/intercatia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236490/intercatia; nearest installed city field at 10.70px; far lower-confidence map proxy.
villarcayo,antq_pelendonian,Salionka,PLE:236641;PLN:236641/salionka;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236641/salionka; nearest installed city field at 6.33px; far lower-confidence map proxy.
villarobledo,antq_celtiberian,Caput fl. Anae,PLE:265841;PLN:265841/caput-fl-anae;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 265841/caput-fl-anae; nearest installed city field at 6.10px; far lower-confidence map proxy.
villemur,antq_volcan_tectosagian,Tolosa,PLE:246694;PLN:246694/tolosa;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246694/tolosa; nearest installed city field at 11.56px; far lower-confidence map proxy.
viransehir,antq_aramaic,Antoninopolis,PLE:874324;PLN:874324/antoninopolis;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 874324/antoninopolis; nearest installed city field at 8.99px; far lower-confidence map proxy.
viseu,antq_lusitanian,Castellum Araocelum,PLE:236411;PLN:236411/castellum-araocelum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 236411/castellum-araocelum; nearest installed city field at 6.64px; far lower-confidence map proxy.
voghera,antq_cisalpine_gallic,Forum Iulii Iriensium,PLE:383680;PLN:383680/forum-iulii-iriensium;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 383680/forum-iulii-iriensium; nearest installed city field at 8.82px; far lower-confidence map proxy.
vonitsa,antq_greek_koine,Alyzeia,PLE:530793;PLN:530793/alyzeia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 530793/alyzeia; nearest installed city field at 6.95px; far lower-confidence map proxy.
wasserburg,antq_suebian,Pons Aeni,PLE:187516;PLN:187516/pons-aeni;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187516/pons-aeni; nearest installed city field at 6.91px; far lower-confidence map proxy.
werdenberg,antq_helvetian,Curia,PLE:187357;PLN:187357/curia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 187357/curia; nearest installed city field at 9.69px; far lower-confidence map proxy.
weymouth,antq_durotrigian,Durnonovaria,PLE:79431;PLN:79431/durnonovaria;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79431/durnonovaria; nearest installed city field at 9.29px; far lower-confidence map proxy.
wied,antq_istvaeonic,Rigomagus,PLE:109281;PLN:109281/rigomagus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109281/rigomagus; nearest installed city field at 10.65px; far lower-confidence map proxy.
winchester,antq_british_atrebatic,Leucomagus,PLE:79562;PLN:79562/leucomagus;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 79562/leucomagus; nearest installed city field at 6.02px; far lower-confidence map proxy.
wittlich,antq_istvaeonic,Noviomagus Treverorum,PLE:109223;PLN:109223/noviomagus-treverorum;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 109223/noviomagus-treverorum; nearest installed city field at 6.81px; far lower-confidence map proxy.
wolfsberg,antq_noric,Iuenna,PLE:197330;PLN:197330/iuenna;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 197330/iuenna; nearest installed city field at 8.93px; far lower-confidence map proxy.
xanthia,antq_thracian,Abdera,PLE:501323;PLN:501323/abdera;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 501323/abdera; nearest installed city field at 7.60px; far lower-confidence map proxy.
yalvac,antq_homonadean,Parlais,PLE:639039;PLN:639039/parlais;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 639039/parlais; nearest installed city field at 6.59px; far lower-confidence map proxy.
yenicepazari,antq_mariandynian,Krateia,PLE:844991;PLN:844991/krateia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 844991/krateia; nearest installed city field at 11.59px; far lower-confidence map proxy.
yverdon_les_bains,antq_helvetian,Lousonna,PLE:177565;PLN:177565/lousonna;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 177565/lousonna; nearest installed city field at 6.42px; far lower-confidence map proxy.
zafra,antq_lusitanian,Contributa Iulia Ugultunia,PLE:256126;PLN:256126/contributa-iulia-ugultunia;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 256126/contributa-iulia-ugultunia; nearest installed city field at 6.64px; far lower-confidence map proxy.
zara,antq_cappadocian,Zara,PLE:629105;PLN:629105/zara;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 629105/zara; nearest installed city field at 11.16px; far lower-confidence map proxy.
zile,antq_macronian,Zela,PLE:857382;PLN:857382/zela;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 857382/zela; nearest installed city field at 8.54px; far lower-confidence map proxy.
zuera,antq_suessetanian,Col. Caesaraugusta,PLE:246344;PLN:246344/col-caesaraugusta;T2F,tier2,Far Tier-2 AD 1 Pleiades settlement adapter; period-valid name resource 246344/col-caesaraugusta; nearest installed city field at 10.41px; far lower-confidence map proxy.
