tag,name,region,regular_land,levy_land,mercenary_land,regular_navy,coastal_locations,naval_capability,patrol_navy,transport_navy,land_floor,levy_floor,mercenary_floor,naval_capability_floor,inland_exclusion_floor
PCM,Panchala Mitra Kingdom,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
KSM,Kaushambi Mitra Kingdom,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
AYM,Ayodhya Mitra Kingdom,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
KSH,Kashi Janapada,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
MLL,Malla Assemblies,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
VDJ,Videha Janapada,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
AGA,Anga Janapada,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
PDR,Pundravardhana,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
RAR,Rarh,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_limited_coastal_transport;antq_local_watercraft,satgaon;tamluk,limited_transport,,antq_limited_coastal_transport,pass,pass,pass,pass,pass
VNG,Vanga,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft,barguna;chandrawip;east_sundarban;jaynagar;kulpi;qasba;shahbazpur;west_sundarban,organized_patrol,antq_coastal_watch_craft,antq_limited_coastal_transport,pass,pass,pass,pass,pass
SMT,Samatata,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_limited_coastal_transport;antq_local_watercraft,chandpur;kobirhat,limited_transport,,antq_limited_coastal_transport,pass,pass,pass,pass,pass
HRK,Harikela,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_limited_coastal_transport;antq_local_watercraft,chakaria;chittagong;ramu;sitakunda,limited_transport,,antq_limited_coastal_transport,pass,pass,pass,pass,pass
CNP,Chota Nagpur Megalithic Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
AMB,Ambari Horizon,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
DDV,Doyang-Dhansiri Valley,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
KJH,Khasi-Jaintia Highlands,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
UBR,Upper Brahmaputra Foothills,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
SDY,Sadiya Foothills,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
MYL,Monyul Highlands,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
SKM,Sikkim Foothills,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
IMV,Imphal Valley Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
ANR,Anarta-Sarasvati Settlement Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_limited_coastal_transport;antq_local_watercraft,ashaval;danduka;khambat,limited_transport,,antq_limited_coastal_transport,pass,pass,pass,pass,pass
LBR,Lata-Barygaza Trade Corridor,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft,baroda;broach;daman;rander;surat,organized_patrol,antq_coastal_watch_craft,antq_limited_coastal_transport,pass,pass,pass,pass,pass
RKU,Rewa-Kantha Upland,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
SRS,Saurashtra Coastal Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft,chhaya;diu;dwarka;nagnes;palitana;sihor;somnath,organized_patrol,antq_coastal_watch_craft,antq_limited_coastal_transport,pass,pass,pass,pass,pass
KCH,Kutch Island-Coast Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_local_watercraft,kapilkot;lakhpat,local_watercraft,,,pass,pass,pass,pass,pass
MTS,Matsya-Dhundhar,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
CHB,Chambal-Gird,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
ABN,Ahar-Banas Highland,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
MRN,Marwar-Nagaur Caravan Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
JGP,Jangladesh Pastoral Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
BGT,Banggai-Tomini Maritime,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol,banggai;bulakan;gori_gori;lingketeng;tojo;una_una,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
BNC,Bone-Cenrana Coastal,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport,bantayan;bone;buki;tosora,limited_transport,,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
BGU,Bungku-Kendari Coast,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport,bungku;kendari;mori_celebes;sambandete,limited_transport,,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
BTM,Buton-Muna Island,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol;antq_sulawesi_lashed_lug_patrol;antq_sulawesi_outrigger_transport,andolo;butung;kalisusu;kolumba;kotano_muna;taubonto,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol;antq_sulawesi_lashed_lug_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport;antq_sulawesi_outrigger_transport,pass,pass,pass,pass,pass
LRP,Lore-Poso Highland,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol,donggala;parigi;pendau;poso;sigi,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
GRT,Gorontalo-Tomini,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol,atinggola;boalemo;gorontalo;guamonial;paguat;toli_toli;tomini,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
MKS,South Sulawesi Coastal,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol;antq_sulawesi_lashed_lug_patrol;antq_sulawesi_outrigger_transport,barru;bungi;gowa;sengkae;sidenreng,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol;antq_sulawesi_lashed_lug_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport;antq_sulawesi_outrigger_transport,pass,pass,pass,pass,pass
KRM,Karama Valley Metal-Age,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport,balanipa;kurri_kurri;mamudju;managalang,limited_transport,,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
MNH,North Sulawesi Peninsula,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol;antq_sulawesi_lashed_lug_patrol;antq_sulawesi_outrigger_transport,amurang;belang;manado;solimandungan,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol;antq_sulawesi_lashed_lug_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport;antq_sulawesi_outrigger_transport,pass,pass,pass,pass,pass
LWM,Matano-Luwu Lake-Coast,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport,luwu;malangke;malili;palopo,limited_transport,,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
NHM,North Halmahera Metal-Age,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol,daratan;jailolo;loloda;moro;ternate;wasilei,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
